Plan_ID,Plan_name,Plan_ID_Type,INDEX_JSON,NETWORK_NUM
660627746,['humana-inc_humana-total-258'],['ein'],['2022-10-27_humana-inc-humana-total-258_index.json'],['901']
552132392,['vein-and-cosmetic-center_fl-humana-hmo-lfp-19-simplicit'],['ein'],['2022-11-01_VEIN-AND-COSMETIC-CENTER_index.json'],['2']
582181106,"['manders-paint-company_ga-humana-npos-lfp-19-simplici', 'manders-paint-company_ga-humana-hmo-lfp-19-canopy-rx']",['ein'],['2022-10-28_MANDERS-PAINT-COMPANY_index.json'],"['2', '1']"
621008328,['knoxville-rubber-and-gasket_tn-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_KNOXVILLE-RUBBER-AND-GASKET_index.json'],['18']
481056860,"['oppliger-banking-systems_ks-humana-ppo-lfp-19-copay-rx4', 'oppliger-banking-systems_ks-humana-ppo-lfp-19-ehdhp']",['ein'],['2022-10-31_OPPLIGER-BANKING-SYSTEMS_index.json'],['6']
431910534,['gateway-solutions_ks-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-28_GATEWAY-SOLUTIONS_index.json'],['6']
742808626,['j-t-swabbing-inc_tx-humana-ppo-lfp-simplicity17'],['ein'],['2022-10-28_J-T-SWABBING-INC_index.json'],['6']
311454007,['cincinnati-commercial-gro_oh-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_CINCINNATI-COMMERCIAL-GRO_index.json'],['1']
390956449,"['dittmar-realty-inc_wi-humana-npos-lfp-19-hdhp', 'dittmar-realty-inc_wi-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_DITTMAR-REALTY-INC_index.json'],['1']
680612923,"['mototv-networks_co-humana-ppo-lfp-17-rx4', 'mototv-networks_co-humana-ppo-lfp-ehdhp-17']",['ein'],['2022-10-31_MOTOTV-NETWORKS_index.json'],['6']
471197332,['humana-inc_mo-ncr-ppo-on-hand-21-ded-coin'],['ein'],['2022-10-27_humana-inc-mo-ncr-ppo-on-hand-21-ded-coin_index.json'],['6']
455609170,['humana-inc_ga-ncr-npos-16-sep-acc-cpy-ov-'],['ein'],['2022-10-27_humana-inc-ga-ncr-npos-16-sep-acc-cpy-ov-_index.json'],['1']
205872496,['vita-verde-inc_fl-humana-npos-lfp-19-copay-rx'],['ein'],['2022-11-01_VITA-VERDE-INC_index.json'],['1']
200977350,['prosser-wilbert-constr_ks-humana-ppo-lfp-ehdhp-17'],['ein'],['2022-10-31_PROSSER-WILBERT-CONSTR_index.json'],['6']
582050535,['humana-inc_ga-ncr-ppo-ehdhp-16-ded-coins'],['ein'],['2022-10-27_humana-inc-ga-ncr-ppo-ehdhp-16-ded-coins_index.json'],['6']
593478876,"['interstate-chemical_fl-humana-npos-lfp-19-copay-rx', 'interstate-chemical_fl-humana-hmo-lfp-19-canopy-rx', 'interstate-chemical_fl-humana-hmo-lfp-19-copay-rx5']",['ein'],['2022-10-28_INTERSTATE-CHEMICAL_index.json'],"['2', '1']"
203330710,"['copper-sky-renovations_ga-humana-npos-lfp-19-ehdhp', 'copper-sky-renovations_ga-humana-npos-lfp-19-simplici']",['ein'],['2022-10-28_COPPER-SKY-RENOVATIONS_index.json'],['1']
452746880,['access-point-financial--i_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_ACCESS-POINT-FINANCIAL-I_index.json'],['1']
454088146,"['stoic-services-llc_tx-humana-hmo-lfp-19-canopy-rx', 'stoic-services-llc_tx-humana-npos-lfp-19-simplici', 'stoic-services-llc_tx-lfp-on-hand-hmo-cpy-oa-19-d']",['ein'],['2022-10-31_STOIC-SERVICES-LLC_index.json'],"['2', '1']"
580633234,"['savell-and-williams-llp_ga-humana-npos-lfp-19-ehdhp', 'savell-and-williams-llp_ga-humana-npos-lfp-19-simplici', 'savell-and-williams-llp_ga-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-31_SAVELL-AND-WILLIAMS-LLP_index.json'],['1']
850661868,"['miakan-industries-llc_oh-humana-npos-lfp-19-ehdhp', 'miakan-industries-llc_oh-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-28_MIAKAN-INDUSTRIES-LLC_index.json'],['1']
521136517,['humana-inc_fehbp-ppo-coverage-first-31'],['ein'],['2022-10-27_humana-inc-fehbp-ppo-coverage-first-31_index.json'],['1']
760064433,"['manna-distributors_tx-lfp-on-hand-npos-cpy-oa-19', 'manna-distributors_tx-humana-npos-lfp-19-canopy-r']",['ein'],['2022-10-28_MANNA-DISTRIBUTORS_index.json'],['1']
860433659,"['pbf-manufacturing-comp_az-humana-npos-lfp-19-canopy-r', 'pbf-manufacturing-comp_az-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-31_PBF-MANUFACTURING-COMP_index.json'],['22']
810955477,['neutronit-inc_tx-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-31_NEUTRONIT-INC_index.json'],['6']
621625363,"['murphy-cee-bee-food-stores_tn-humana-ppo-lfp-19-copay-rx5', 'murphy-cee-bee-food-stores_tn-humana-ppo-lfp-19-ehdhp', 'murphy-cee-bee-food-stores_tn-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-31_MURPHY-CEE-BEE-FOOD-STORES_index.json'],"['18', '6']"
462435596,['creative-connections-llc_oh-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_CREATIVE-CONNECTIONS-LLC_index.json'],['1']
840781725,['swallow-hill-music-associ_co-humana-npos-lfp-17-rx4'],['ein'],['2022-10-31_SWALLOW-HILL-MUSIC-ASSOCI_index.json'],['1']
743025171,['austin-bioassays-llc_tx-humana-npos-lfp-19-ehdhp'],['ein'],['2022-10-28_AUSTIN-BIOASSAYS-LLC_index.json'],['1']
562477244,"['reliable-lien-search_fl-humana-npos-lfp-19-canopy-r', 'reliable-lien-search_fl-humana-hmo-lfp-19-canopy-rx']",['ein'],['2022-10-31_RELIABLE-LIEN-SEARCH_index.json'],"['2', '1']"
626000806,['roane-county-detention-center_roane-county-correctional-faci'],['ein'],['2022-10-31_ROANE-COUNTY-DETENTION-CENTER_index.json'],['50']
200428057,['midwest-switchgear_oh-humana-npos-lfp-19-ehdhp'],['ein'],['2022-10-28_MIDWEST-SWITCHGEAR_index.json'],['1']
391502368,['humana-inc_wi-sg-humana-ppo-11-sep-acc-cp'],['ein'],['2022-10-27_humana-inc-wi-sg-humana-ppo-11-sep-acc-cp_index.json'],"['19', '6']"
204718901,['peachtree-childrens-dentist_ga-humana-npos-lfp-19-canopy-r'],['ein'],['2022-10-31_PEACHTREE-CHILDRENS-DENTIST_index.json'],['1']
593216484,['humana-inc_adp-total-source-npos-ehdhp'],['ein'],['2022-10-27_humana-inc-adp-total-source-npos-ehdhp_index.json'],['1']
43586309,"['americas-remanufacturing_ga-humana-npos-lfp-19-simplici', 'americas-remanufacturing_ga-humana-hmo-lfp-19-ehdhp', 'americas-remanufacturing_ga-humana-hmo-lfp-19-simplicit']",['ein'],['2022-10-28_AMERICAS-REMANUFACTURING_index.json'],"['2', '1']"
465231444,['the-family-vending-co_ga-humana-hmo-lfp-17-rx5coins'],['ein'],['2022-10-31_THE-FAMILY-VENDING-CO_index.json'],['2']
841218829,['pikes-peak-steel-llc_co-humana-npos-lfp-19-simplici'],['ein'],['2022-10-31_PIKES-PEAK-STEEL-LLC_index.json'],['1']
133706949,['ulster-carpet-mills--na-_ga-humana-npos-lfp-17-rx4'],['ein'],['2022-11-01_ULSTER-CARPET-MILLS-NA-_index.json'],['1']
832397470,"['mechanical-solutions-cons_co-humana-npos-lfp-19-copay-rx', 'mechanical-solutions-cons_co-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_MECHANICAL-SOLUTIONS-CONS_index.json'],['1']
273345644,"['assured-bio-labs-llc_tn-humana-ppo-lfp-19-copay-rx4', 'assured-bio-labs-llc_tn-humana-ppo-lfp-19-simplicit']",['ein'],['2022-10-28_ASSURED-BIO-LABS-LLC_index.json'],['18']
383683875,"['wh-candy_oh-humana-npos-lfp-19-ehdhp-co', 'wh-candy_oh-humana-npos-lfp-19-copay-rx']",['ein'],['2022-11-01_WH-CANDY_index.json'],['1']
930846583,['racine-county-economic-de_wi-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_RACINE-COUNTY-ECONOMIC-DE_index.json'],['1']
580870580,['b-p-fabrication-inc-_ga-humana-npos-lfp-19-canopy-r'],['ein'],['2022-10-28_B-P-FABRICATION-INC-_index.json'],['1']
481260900,['dkw-industries-inc_fl-humana-hmo-lfp-simplicity-1'],['ein'],['2022-10-28_DKW-INDUSTRIES-INC_index.json'],['2']
610538808,['f-b-purnell-sausage-co-inc_f-b-purnell-sausage-company-np'],['ein'],['2022-10-28_F-B-PURNELL-SAUSAGE-CO-INC_index.json'],['1']
742718803,['lone-star-reprographic_tx-humana-hmo-lfp-19-copay-rx5'],['ein'],['2022-10-28_LONE-STAR-REPROGRAPHIC_index.json'],['2']
273716124,"['speartek-tile-and-stone_ga-humana-npos-lfp-19-efficien', 'speartek-tile-and-stone_ga-humana-npos-lfp-19-canopy-r']",['ein'],['2022-10-31_SPEARTEK-TILE-AND-STONE_index.json'],['1']
742558863,"['lowrey-powell-stevens_tx-humana-npos-lfp-19-ehdhp', 'lowrey-powell-stevens_tx-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-28_LOWREY-POWELL-STEVENS_index.json'],['1']
272546207,"['artisan-dental-studio-inc_tx-humana-hmo-lfp-19-canopy-rx', 'artisan-dental-studio-inc_tx-humana-npos-lfp-19-copay-rx', 'artisan-dental-studio-inc_tx-humana-hmo-lfp-19-copay-rx4']",['ein'],['2022-10-28_ARTISAN-DENTAL-STUDIO-INC_index.json'],"['2', '1']"
814704105,['humana-inc_statcare-ppo'],['ein'],['2022-10-27_humana-inc-statcare-ppo_index.json'],['6']
203455095,['ascension-granite_la-humana-ppo-lfp-19-simplicit'],['ein'],['2022-10-28_ASCENSION-GRANITE_index.json'],['6']
364034179,"['lantmannen-unibake-usa-inc_lantmannen-unibake-npos1', 'lantmannen-unibake-usa-inc_lantmannen-unibake-npos-hdhp', 'lantmannen-unibake-usa-inc_lantmannen-unibake-npos', 'lantmannen-unibake-usa-inc_lantmannen-unibake-usa-hmo']",['ein'],['2022-10-28_LANTMANNEN-UNIBAKE-USA-INC_index.json'],"['2', '1']"
620549265,"['witt-building-material-co_tn-humana-ppo-lfp-ehdhp-17', 'witt-building-material-co_tn--humana-ppo-lfp-17-rx5coins']",['ein'],['2022-11-01_WITT-BUILDING-MATERIAL-CO_index.json'],['18']
371291636,['humana-inc_il-ncr-ppo-ehdhp-16-ded-coins'],['ein'],['2022-10-27_humana-inc-il-ncr-ppo-ehdhp-16-ded-coins_index.json'],"['6', '38']"
823367997,"['rgr-erectors-inc_ga-humana-npos-lfp-17-rx4', 'rgr-erectors-inc_ga-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-31_RGR-ERECTORS-INC_index.json'],['1']
263323656,"['interapt_ky-humana-npos-lfp-19-copay-rx', 'interapt_ky-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_INTERAPT_index.json'],['1']
582556385,"['city-link-express-inc_ga-humana-npos-lfp-19-ehdhp', 'city-link-express-inc_ga-humana-hmo-lfp-19-simplicit']",['ein'],['2022-10-28_CITY-LINK-EXPRESS-INC_index.json'],"['2', '1']"
592363323,['watermakers-inc_fl-humana-npos-lfp-19-simplici'],['ein'],['2022-11-01_WATERMAKERS-INC_index.json'],['1']
834320889,"['a-couple-of-vets_tx-humana-ppo-lfp-19-canopy-rx', 'a-couple-of-vets_tx-humana-ppo-lfp-19-simplicit', 'a-couple-of-vets_tx-humana-ppo-lfp-19-copay-rx5']",['ein'],['2022-10-28_A-COUPLE-OF-VETS_index.json'],['6']
461560163,['humana-inc_oh-lg-npos-14-cfst-ov-ded-coin'],['ein'],['2022-10-27_humana-inc-oh-lg-npos-14-cfst-ov-ded-coin_index.json'],['1']
720831198,['bulk-systems--and-serv-lf_la-humana-ppo-lfp-19-simplicit'],['ein'],['2022-10-28_BULK-SYSTEMS-AND-SERV-LF_index.json'],['6']
833184539,"['q-pac-systems_fl-humana-npos-lfp-19-simplici', 'q-pac-systems_fl-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-31_Q-PAC-SYSTEMS_index.json'],['1']
480778121,['butler-avionics-inc_ks-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-28_BUTLER-AVIONICS-INC_index.json'],['6']
431196168,['technics-2000-inc_ks-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-31_TECHNICS-2000-INC_index.json'],['6']
311643775,"['midwest-salvage-and-surpl_oh-humana-npos-lfp-19-ehdhp', 'midwest-salvage-and-surpl_oh-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-28_MIDWEST-SALVAGE-AND-SURPL_index.json'],['1']
821048474,"['the-lighting-connection_co-humana-npos-lfp-19-copay-rx', 'the-lighting-connection_co-humana-npos-lfp-19-simplici']",['ein'],['2022-10-31_THE-LIGHTING-CONNECTION_index.json'],['1']
742248865,['battery-charger-service_tx-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_BATTERY-CHARGER-SERVICE_index.json'],['1']
396005708,['kewaunee-county_kewaunee-county-npos'],['ein'],['2022-10-28_KEWAUNEE-COUNTY_index.json'],['1']
363423921,['humana-inc_acp-creativit-npos'],['ein'],['2022-10-27_humana-inc-acp-creativit-npos_index.json'],['1']
300236909,"['stone-showcase-inc_ga-humana-hmo-lfp-19-simplicit', 'stone-showcase-inc_ga-humana-npos-lfp-19-simplici']",['ein'],['2022-10-31_STONE-SHOWCASE-INC_index.json'],"['2', '1']"
742775327,"['rain-king-inc_tx-humana-ppo-lfp-19-ehdhp-cop', 'rain-king-inc_tx-humana-ppo-lfp-19-canopy-rx']",['ein'],['2022-10-31_RAIN-KING-INC_index.json'],['6']
742180760,['rathole-drilling-inc_tx-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_RATHOLE-DRILLING-INC_index.json'],['1']
742921582,"['a-1-coring-inc_tx-humana-npos-lfp-19-simplici', 'a-1-coring-inc_tx-humana-npos-lfp-19-copay-rx', 'a-1-coring-inc_tx-humana-npos-lfp-19-canopy-r']",['ein'],['2022-10-28_A-1-CORING-INC_index.json'],['1']
721268275,['carubba-engineering--inc-_la-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-28_CARUBBA-ENGINEERING-INC-_index.json'],['6']
621198144,['sammarco-electric-company_tn-humana-ppo-lfp-19-copay-rx5'],['ein'],['2022-10-31_SAMMARCO-ELECTRIC-COMPANY_index.json'],['18']
44965LA0490120,['humana-inc_la-cr-ppo-savings-hsa-21-ded-c'],['hios'],['2022-10-27_humana-inc-la-cr-ppo-savings-hsa-21-ded-c_index.json'],"['6', '39']"
741839263,"['delaune-drilling-service_tx-humana-npos-lfp-17-rx4', 'delaune-drilling-service_tx-humana-npos-lfp-17-rx5coins']",['ein'],['2022-10-28_DELAUNE-DRILLING-SERVICE_index.json'],['1']
541946706,"['faison-group-benefits-inc_fl-humana-hmo-lfp-17-rx4', 'faison-group-benefits-inc_fl-humana-npos-lfp-ehdhp-17', 'faison-group-benefits-inc_fl-humana-hmo-lfp-ehdhp-17']",['ein'],['2022-10-28_FAISON-GROUP-BENEFITS-INC_index.json'],"['2', '1']"
621738544,['village-veterinary-hospit_tn-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-11-01_VILLAGE-VETERINARY-HOSPIT_index.json'],['18']
593216484,['humana-inc_tn-ncr-humana-indemnity-16'],['ein'],['2022-10-27_humana-inc-tn-ncr-humana-indemnity-16_index.json'],['8']
813783014,"['performace-freight-group_ga-humana-npos-lfp-19-canopy-r', 'performace-freight-group_ga-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-31_PERFORMACE-FREIGHT-GROUP_index.json'],['1']
834488760,['local-mortgage-inc_tn-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-28_LOCAL-MORTGAGE-INC_index.json'],['18']
581472570,['walker-meats-corporation_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-11-01_WALKER-MEATS-CORPORATION_index.json'],['1']
261197100,['southern-growth-studio-llc_tn-humana-ppo-lfp-19-simplicit'],['ein'],['2022-10-31_SOUTHERN-GROWTH-STUDIO-LLC_index.json'],['18']
833662516,"['corpus-christi-ent-sinus_tx-humana-npos-lfp-19-canopy-r', 'corpus-christi-ent-sinus_tx-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_CORPUS-CHRISTI-ENT-SINUS_index.json'],['1']
202559944,['building-envelope-consult_wi-humana-npos-lfp-ehdhp-17'],['ein'],['2022-10-28_BUILDING-ENVELOPE-CONSULT_index.json'],['1']
453680769,['humana-inc_ms-ncr-ppo-ehdhp-16-ded-coins'],['ein'],['2022-10-27_humana-inc-ms-ncr-ppo-ehdhp-16-ded-coins_index.json'],['6']
611393933,"['carney-cypress-station_ky-cr-humana-ppo-lfp-17-canopy', 'carney-cypress-station_ky-humana-ppo-lfp-simplicity17']",['ein'],['2022-10-28_CARNEY-CYPRESS-STATION_index.json'],['6']
742940718,"['adams-wholesale-sup_tx-humana-npos-lfp-19-copay-rx', 'adams-wholesale-sup_tx-humana-npos-lfp-19-canopy-r']",['ein'],['2022-10-28_ADAMS-WHOLESALE-SUP_index.json'],['1']
741530352,"['hastings-communication_tx-humana-npos-lfp-19-copay-rx', 'hastings-communication_tx-lfp-on-hand-npos-coins-19-d']",['ein'],['2022-10-28_HASTINGS-COMMUNICATION_index.json'],['1']
200218085,"['brown-insurance---financi_fl-humana-hmo-lfp-17-rx4', 'brown-insurance---financi_fl-humana-hmo-lfp-17-rx5coins']",['ein'],['2022-10-28_BROWN-INSURANCE-FINANCI_index.json'],['2']
822023320,"['qrs-group-inc_wi-humana-ppo-lfp-ehdhp-17', 'qrs-group-inc_wi-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-31_QRS-GROUP-INC_index.json'],"['19', '1']"
391682862,['kds-moses-inc_wi-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_KDS-MOSES-INC_index.json'],['1']
452523021,['partner-care-pharmacy-svc_fl-humana-hmo-lfp-19-simplicit'],['ein'],['2022-10-31_PARTNER-CARE-PHARMACY-SVC_index.json'],['2']
660493513,['humana-inc_humana-max-1000'],['ein'],['2022-10-27_humana-inc-humana-max-1000_index.json'],['901']
582550964,['curbside-services_ga-humana-npos-lfp-19-simplici'],['ein'],['2022-10-28_CURBSIDE-SERVICES_index.json'],['1']
463777122,"['heirloom-bakery--and-hear_mo-humana-ppo-lfp-19-copay-rx5', 'heirloom-bakery--and-hear_mo-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-28_HEIRLOOM-BAKERY-AND-HEAR_index.json'],['6']
461590250,['green-bulldog-llc_az-humana-npos-lfp-19-simplici'],['ein'],['2022-10-28_GREEN-BULLDOG-LLC_index.json'],['1']
274747809,['funspot-in-the-rockies--llc_co-humana-npos-lfp-simplicity'],['ein'],['2022-10-28_FUNSPOT-IN-THE-ROCKIES-LLC_index.json'],['1']
93332GA0600166,['humana-inc_ga-cr-hmo-on-hand-21-sep-acc-c'],['hios'],['2022-10-27_humana-inc-ga-cr-hmo-on-hand-21-sep-acc-c_index.json'],['2']
311465260,['nnodum-pharmaceuticals_oh-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-31_NNODUM-PHARMACEUTICALS_index.json'],['6']
593224557,"['endodontic-associates-pa_fl-humana-hmo-lfp-19-copay-rx4', 'endodontic-associates-pa_fl-humana-npos-lfp-19-ehdhp', 'endodontic-associates-pa_fl-humana-hmo-lfp-19-simplicit']",['ein'],['2022-10-28_ENDODONTIC-ASSOCIATES-PA_index.json'],"['2', '1']"
582441053,"['stealth-concrete-cutting--i_ga-humana-npos-lfp-19-copay-rx', 'stealth-concrete-cutting--i_ga-humana-npos-lfp-19-ehdhp', 'stealth-concrete-cutting--i_ga-humana-npos-lfp-19-simplici']",['ein'],['2022-10-31_STEALTH-CONCRETE-CUTTING-I_index.json'],['1']
522097400,['cushion-employer-services_tn-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_CUSHION-EMPLOYER-SERVICES_index.json'],['6']
752370989,"['national-works-inc_tx-humana-npos-lfp-19-copay-rx', 'national-works-inc_tx-lfp-on-hand-npos-coins-19-d']",['ein'],['2022-10-31_NATIONAL-WORKS-INC_index.json'],['1']
203321796,['exclusive-tents_az-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_EXCLUSIVE-TENTS_index.json'],['1']
741708371,"['glen-l-johnson-air-co_tx-humana-npos-lfp-17-rx4', 'glen-l-johnson-air-co_tx-cr-npos-lfp-17-canopy-rx5']",['ein'],['2022-10-28_GLEN-L-JOHNSON-AIR-CO_index.json'],['1']
471003093,['mitchell-surveying-and-cons_ga-humana-npos-lfp-19-simplici'],['ein'],['2022-10-31_MITCHELL-SURVEYING-AND-CONS_index.json'],['1']
274617382,['cabinet-and-stone-city-llc_ga-humana-npos-lfp-19-canopy-r'],['ein'],['2022-10-28_CABINET-AND-STONE-CITY-LLC_index.json'],['1']
481099435,['turner-dental-group-pa_ks-humana-ppo-lfp-19-hdhp'],['ein'],['2022-11-01_TURNER-DENTAL-GROUP-PA_index.json'],['6']
592744806,['safecare-medical-center_fl-humana-hmo-lfp-simplicity-1'],['ein'],['2022-10-31_SAFECARE-MEDICAL-CENTER_index.json'],['2']
480776642,['hermes-landscaping_ks-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-28_HERMES-LANDSCAPING_index.json'],['6']
320585740,"['prism-dental-service_tx-humana-npos-lfp-19-simplici', 'prism-dental-service_tx-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-31_PRISM-DENTAL-SERVICE_index.json'],['1']
841836624,['childrens-mercy-shawnee-mission-ped_ks-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_CHILDRENS-MERCY-SHAWNEE-MISSION-PED_index.json'],['6']
201041878,['cyteworks-inc_mo-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_CYTEWORKS-INC_index.json'],['6']
621853061,['bristol-neurosurgical-asso_tn--humana-ppo-lfp-17-rx5coins'],['ein'],['2022-10-28_BRISTOL-NEUROSURGICAL-ASSO_index.json'],['6']
200041133,"['blueline-mechanical_fl-humana-hmo-lfp-19-simplicit', 'blueline-mechanical_fl-humana-hmo-lfp-19-copay-rx4']",['ein'],['2022-10-28_BLUELINE-MECHANICAL_index.json'],['2']
861140229,['mid-south-jets-inc_tn-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_MID-SOUTH-JETS-INC_index.json'],['18']
383167909,['humana-inc_mi-humanappo-coverage-first'],['ein'],['2022-10-27_humana-inc-mi-humanappo-coverage-first_index.json'],['129']
431030905,['diamond-manufacturing-inc_mo-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_DIAMOND-MANUFACTURING-INC_index.json'],['6']
721311962,"['employer-support-services_la-humana-ppo-lfp-ehdhp-17', 'employer-support-services_la-humana-ppo-lfp-17-rx4']",['ein'],['2022-10-28_EMPLOYER-SUPPORT-SERVICES_index.json'],['6']
741927113,['the-fayette-county-record_tx-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-31_THE-FAYETTE-COUNTY-RECORD_index.json'],['1']
201653425,"['masonry-inc_fl-humana-hmo-lfp-19-canopy-rx', 'masonry-inc_fl-humana-hmo-lfp-19-copay-rx5', 'masonry-inc_fl-humana-npos-lfp-19-copay-rx']",['ein'],['2022-10-28_MASONRY-INC_index.json'],"['2', '1']"
592498106,"['hoover-pumping-systems_fl-humana-hmo-lfp-19-simplicit', 'hoover-pumping-systems_fl-humana-npos-lfp-19-simplici']",['ein'],['2022-10-28_HOOVER-PUMPING-SYSTEMS_index.json'],"['2', '1']"
310842514,"['jeff-wyler-automotive-family--inc-_jeff-wyler-automotive-family-n', 'jeff-wyler-automotive-family--inc-_jef-wyler-automotive-npos-ehdh', 'jeff-wyler-automotive-family--inc-_jeff-wyler-npos']",['ein'],['2022-10-28_JEFF-WYLER-AUTOMOTIVE-FAMILY-INC-_index.json'],['1']
311494947,['humana-inc_ky-sg-npos-ehdhp-10-ded-coins'],['ein'],['2022-10-27_humana-inc-ky-sg-npos-ehdhp-10-ded-coins_index.json'],['1']
621556053,['american-woodland-trading_tn-humana-ppo-lfp-19-copay-rx4'],['ein'],['2022-10-28_AMERICAN-WOODLAND-TRADING_index.json'],['18']
650097229,"['creative-terrazzo-systems_fl-humana-hmo-lfp-19-simplicit', 'creative-terrazzo-systems_fl-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-28_CREATIVE-TERRAZZO-SYSTEMS_index.json'],"['6', '2']"
391420947,"['hernia-movers-inc_wi-humana-npos-lfp-19-copay-rx', 'hernia-movers-inc_wi-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_HERNIA-MOVERS-INC_index.json'],['1']
474865524,"['bvg-mason-llc_oh-humana-npos-lfp-19-copay-rx', 'bvg-mason-llc_oh-humana-npos-lfp-19-ehdhp']",['ein'],['2022-10-28_BVG-MASON-LLC_index.json'],['1']
431435729,"['literacy-kansas-city_mo-humana-ppo-lfp-19-ehdhp', 'literacy-kansas-city_mo-humana-ppo-lfp-19-copay-rx4']",['ein'],['2022-10-28_LITERACY-KANSAS-CITY_index.json'],['6']
842773652,['foreign-affairs-llc_fl-humana-hmo-lfp-19-simplicit'],['ein'],['2022-10-28_FOREIGN-AFFAIRS-LLC_index.json'],['2']
610964186,['wissmann-bros-inc_ky-humana-npos-lfp-19-copay-rx'],['ein'],['2022-11-01_WISSMANN-BROS-INC_index.json'],['1']
351114282,['busler-enterprises--inc-_in-humana-ppo-lfp-17-rx4'],['ein'],['2022-10-28_BUSLER-ENTERPRISES-INC-_index.json'],['6']
746001085,['humana-inc_hidalgo-isd-hmo1'],['ein'],['2022-10-27_humana-inc-hidalgo-isd-hmo1_index.json'],['2']
200197093,['humana-inc_ga-ncr-hmo-on-hand-21-ded-coin'],['ein'],['2022-10-27_humana-inc-ga-ncr-hmo-on-hand-21-ded-coin_index.json'],['2']
620292839,['apperson-crump-plc_tn-humana-ppo-lfp-19-ehdhp'],['ein'],['2022-10-28_APPERSON-CRUMP-PLC_index.json'],['18']
822888724,"['cameo-dental-specialists-llp_il-humana-npos-lfp-19-ehdhp', 'cameo-dental-specialists-llp_il-humana-npos-lfp-19-copay-rx', 'cameo-dental-specialists-llp_il-humana-npos-lfp-19-canopy-r']",['ein'],['2022-10-28_CAMEO-DENTAL-SPECIALISTS-LLP_index.json'],['1']
581947058,"['prima-center-for-plastic_ga-humana-npos-lfp-simplicity', 'prima-center-for-plastic_ga-humana-npos-lfp-17-rx4']",['ein'],['2022-10-31_PRIMA-CENTER-FOR-PLASTIC_index.json'],['1']
32673TX0440234,['humana-inc_tx-cr-npos-21-canopy-rx5-blend'],['hios'],['2022-10-27_humana-inc-tx-cr-npos-21-canopy-rx5-blend_index.json'],['1']
204068824,['ags-company-automotive-solut_tn-humana-ppo-lfp-simplicity17'],['ein'],['2022-10-28_AGS-COMPANY-AUTOMOTIVE-SOLUT_index.json'],['6']
813721999,['equity-investment-c_ga-humana-npos-lfp-19-copay-rx'],['ein'],['2022-10-28_EQUITY-INVESTMENT-C_index.json'],['1']
582578140,['afareast-inc_ga-humana-hmo-lfp-simplicity-1'],['ein'],['2022-10-28_AFAREAST-INC_index.json'],['2']
582018839,"['dps-infrastructure_ga-humana-npos-lfp-19-copay-rx', 'dps-infrastructure_ga-humana-npos-lfp-19-simplici']",['ein'],['2022-10-28_DPS-INFRASTRUCTURE_index.json'],['1']
