Plan_name,Plan_ID,Plan_ID_Type,INDEX_JSON,NETWORK_NUM
kewaunee-county_kewaunee-county-npos,['396005708'],['ein'],['2022-10-28_KEWAUNEE-COUNTY_index.json'],['1']
humana-inc_acp-creativit-npos,['363423921'],['ein'],['2022-10-27_humana-inc-acp-creativit-npos_index.json'],['1']
stone-showcase-inc_ga-humana-npos-lfp-19-simplici,['300236909'],['ein'],['2022-10-31_STONE-SHOWCASE-INC_index.json'],['1']
stone-showcase-inc_ga-humana-hmo-lfp-19-simplicit,['300236909'],['ein'],['2022-10-31_STONE-SHOWCASE-INC_index.json'],['2']
rain-king-inc_tx-humana-ppo-lfp-19-canopy-rx,['742775327'],['ein'],['2022-10-31_RAIN-KING-INC_index.json'],['6']
rain-king-inc_tx-humana-ppo-lfp-19-ehdhp-cop,['742775327'],['ein'],['2022-10-31_RAIN-KING-INC_index.json'],['6']
rathole-drilling-inc_tx-humana-npos-lfp-19-copay-rx,['742180760'],['ein'],['2022-10-31_RATHOLE-DRILLING-INC_index.json'],['1']
a-1-coring-inc_tx-humana-npos-lfp-19-copay-rx,['742921582'],['ein'],['2022-10-28_A-1-CORING-INC_index.json'],['1']
a-1-coring-inc_tx-humana-npos-lfp-19-simplici,['742921582'],['ein'],['2022-10-28_A-1-CORING-INC_index.json'],['1']
a-1-coring-inc_tx-humana-npos-lfp-19-canopy-r,['742921582'],['ein'],['2022-10-28_A-1-CORING-INC_index.json'],['1']
carubba-engineering--inc-_la-humana-ppo-lfp-19-copay-rx4,['721268275'],['ein'],['2022-10-28_CARUBBA-ENGINEERING-INC-_index.json'],['6']
sammarco-electric-company_tn-humana-ppo-lfp-19-copay-rx5,['621198144'],['ein'],['2022-10-31_SAMMARCO-ELECTRIC-COMPANY_index.json'],['18']
humana-inc_la-cr-ppo-savings-hsa-21-ded-c,['44965LA0490120'],['hios'],['2022-10-27_humana-inc-la-cr-ppo-savings-hsa-21-ded-c_index.json'],"['6', '39']"
delaune-drilling-service_tx-humana-npos-lfp-17-rx4,['741839263'],['ein'],['2022-10-28_DELAUNE-DRILLING-SERVICE_index.json'],['1']
delaune-drilling-service_tx-humana-npos-lfp-17-rx5coins,['741839263'],['ein'],['2022-10-28_DELAUNE-DRILLING-SERVICE_index.json'],['1']
faison-group-benefits-inc_fl-humana-hmo-lfp-ehdhp-17,['541946706'],['ein'],['2022-10-28_FAISON-GROUP-BENEFITS-INC_index.json'],['2']
faison-group-benefits-inc_fl-humana-npos-lfp-ehdhp-17,['541946706'],['ein'],['2022-10-28_FAISON-GROUP-BENEFITS-INC_index.json'],['1']
faison-group-benefits-inc_fl-humana-hmo-lfp-17-rx4,['541946706'],['ein'],['2022-10-28_FAISON-GROUP-BENEFITS-INC_index.json'],['2']
village-veterinary-hospit_tn-humana-ppo-lfp-19-copay-rx4,['621738544'],['ein'],['2022-11-01_VILLAGE-VETERINARY-HOSPIT_index.json'],['18']
humana-inc_tn-ncr-humana-indemnity-16,['593216484'],['ein'],['2022-10-27_humana-inc-tn-ncr-humana-indemnity-16_index.json'],['8']
performace-freight-group_ga-humana-npos-lfp-19-canopy-r,['813783014'],['ein'],['2022-10-31_PERFORMACE-FREIGHT-GROUP_index.json'],['1']
performace-freight-group_ga-humana-npos-lfp-19-copay-rx,['813783014'],['ein'],['2022-10-31_PERFORMACE-FREIGHT-GROUP_index.json'],['1']
local-mortgage-inc_tn-humana-ppo-lfp-19-copay-rx4,['834488760'],['ein'],['2022-10-28_LOCAL-MORTGAGE-INC_index.json'],['18']
walker-meats-corporation_ga-humana-npos-lfp-19-copay-rx,['581472570'],['ein'],['2022-11-01_WALKER-MEATS-CORPORATION_index.json'],['1']
southern-growth-studio-llc_tn-humana-ppo-lfp-19-simplicit,['261197100'],['ein'],['2022-10-31_SOUTHERN-GROWTH-STUDIO-LLC_index.json'],['18']
corpus-christi-ent-sinus_tx-humana-npos-lfp-19-canopy-r,['833662516'],['ein'],['2022-10-28_CORPUS-CHRISTI-ENT-SINUS_index.json'],['1']
corpus-christi-ent-sinus_tx-humana-npos-lfp-19-ehdhp,['833662516'],['ein'],['2022-10-28_CORPUS-CHRISTI-ENT-SINUS_index.json'],['1']
building-envelope-consult_wi-humana-npos-lfp-ehdhp-17,['202559944'],['ein'],['2022-10-28_BUILDING-ENVELOPE-CONSULT_index.json'],['1']
humana-inc_ms-ncr-ppo-ehdhp-16-ded-coins,['453680769'],['ein'],['2022-10-27_humana-inc-ms-ncr-ppo-ehdhp-16-ded-coins_index.json'],['6']
carney-cypress-station_ky-cr-humana-ppo-lfp-17-canopy,['611393933'],['ein'],['2022-10-28_CARNEY-CYPRESS-STATION_index.json'],['6']
carney-cypress-station_ky-humana-ppo-lfp-simplicity17,['611393933'],['ein'],['2022-10-28_CARNEY-CYPRESS-STATION_index.json'],['6']
adams-wholesale-sup_tx-humana-npos-lfp-19-canopy-r,['742940718'],['ein'],['2022-10-28_ADAMS-WHOLESALE-SUP_index.json'],['1']
adams-wholesale-sup_tx-humana-npos-lfp-19-copay-rx,['742940718'],['ein'],['2022-10-28_ADAMS-WHOLESALE-SUP_index.json'],['1']
hastings-communication_tx-lfp-on-hand-npos-coins-19-d,['741530352'],['ein'],['2022-10-28_HASTINGS-COMMUNICATION_index.json'],['1']
hastings-communication_tx-humana-npos-lfp-19-copay-rx,['741530352'],['ein'],['2022-10-28_HASTINGS-COMMUNICATION_index.json'],['1']
lukas-liquor-super-store_mo-humana-ppo-lfp-19-copay-rx4,['200528908'],['ein'],['2022-10-28_LUKAS-LIQUOR-SUPER-STORE_index.json'],['6']
hafer-psc_in-humana-ppo-lfp-19-canopy-rx,['351416288'],['ein'],['2022-10-28_HAFER-PSC_index.json'],['6']
automatic-access-gates-l_la-humana-ppo-lfp-19-simplicit,['900102063'],['ein'],['2022-10-28_AUTOMATIC-ACCESS-GATES-L_index.json'],['6']
ups_aso-ppo,['951732075'],['ein'],['2022-11-01_UPS_index.json'],['901']
humana-inc_trump-international-hmo,['331189851'],['ein'],['2022-10-27_humana-inc-trump-international-hmo_index.json'],['2']
jetechnology-solutions_fl-humana-npos-lfp-19-copay-rx,['800099547'],['ein'],['2022-10-28_JETECHNOLOGY-SOLUTIONS_index.json'],['1']
jetechnology-solutions_fl-humana-npos-lfp-19-simplici,['800099547'],['ein'],['2022-10-28_JETECHNOLOGY-SOLUTIONS_index.json'],['1']
palm-beach-county-food_fl-humana-hmo-lfp-17-rx4,['900788707'],['ein'],['2022-10-31_PALM-BEACH-COUNTY-FOOD_index.json'],['2']
palm-beach-county-food_fl-humana-hmo-lfp-simplicity-1,['900788707'],['ein'],['2022-10-31_PALM-BEACH-COUNTY-FOOD_index.json'],['2']
floor-source-llc_az-humana-npos-lfp-simplicity,['204846676'],['ein'],['2022-10-28_FLOOR-SOURCE-LLC_index.json'],['1']
biscayne-bay-brewing-comp_fl-humana-hmo-lfp-19-simplicit,['364718817'],['ein'],['2022-10-28_BISCAYNE-BAY-BREWING-COMP_index.json'],['2']
miami-beach-awning-co_fl-humana-hmo-lfp-19-copay-rx4,['590803550'],['ein'],['2022-10-28_MIAMI-BEACH-AWNING-CO_index.json'],['2']
pinecrest-dental-center_fl-humana-hmo-lfp-19-simplicit,['010570751'],['ein'],['2022-10-31_PINECREST-DENTAL-CENTER_index.json'],['2']
pinecrest-dental-center_fl-humana-npos-lfp-19-simplici,['010570751'],['ein'],['2022-10-31_PINECREST-DENTAL-CENTER_index.json'],['1']
humana-inc_geiger-ready-mix-ppo,['480794640'],['ein'],['2022-10-27_humana-inc-geiger-ready-mix-ppo_index.json'],['6']
sunbelt-tractor-and-equip_tx-humana-npos-lfp-19-ehdhp,['800111230'],['ein'],['2022-10-31_SUNBELT-TRACTOR-AND-EQUIP_index.json'],['1']
humana-inc_complete-703-gold,['660689781'],['ein'],['2022-10-27_humana-inc-complete-703-gold_index.json'],['901']
bryant-hartke-const_oh-humana-npos-lfp-19--canopy,['814993766'],['ein'],['2022-10-28_BRYANT-HARTKE-CONST_index.json'],['1']
bryant-hartke-const_aso-grp-gate-cap-exc,['0814993766'],['ein'],['2022-10-28_BRYANT-HARTKE-CONST_index.json'],['9']
austin-red-cedar-supply-i_tx-humana-npos-lfp-19-copay-rx,['741613000'],['ein'],['2022-10-28_AUSTIN-RED-CEDAR-SUPPLY-I_index.json'],['1']
hosparus--inc-_hosparus-medium-option-ppo,['610921718'],['ein'],['2022-10-28_HOSPARUS-INC-_index.json'],['6']
hosparus--inc-_hosparus--white-ehdhp,['610921718'],['ein'],['2022-10-28_HOSPARUS-INC-_index.json'],['6']
hosparus--inc-_hosparus-red-ppo,['610921718'],['ein'],['2022-10-28_HOSPARUS-INC-_index.json'],['6']
urban-south-brewery_la-humana-ppo-lfp-19-copay-rx4,['465417329'],['ein'],['2022-11-01_URBAN-SOUTH-BREWERY_index.json'],['39']
urban-south-brewery_la-humana-npos-lfp-19-copay-rx,['465417329'],['ein'],['2022-11-01_URBAN-SOUTH-BREWERY_index.json'],['1']
champion-air-systems-inc_ga-humana-npos-lfp-17-rx4,['582593551'],['ein'],['2022-10-28_CHAMPION-AIR-SYSTEMS-INC_index.json'],['1']
humana-inc_la-sg-npos-10-sep-acc-cpy-ov-d,['271520115'],['ein'],['2022-10-27_humana-inc-la-sg-npos-10-sep-acc-cpy-ov-d_index.json'],['1']
humana-inc_tx-cr-ppo-21-efficiency,['63141TX0620248'],['hios'],['2022-10-27_humana-inc-tx-cr-ppo-21-efficiency_index.json'],['6']
kcl-plumbing_fl-humana-hmo-lfp-19-canopy-rx,['260492196'],['ein'],['2022-10-28_KCL-PLUMBING_index.json'],['2']
kcl-plumbing_fl-humana-hmo-lfp-19-copay-rx5,['260492196'],['ein'],['2022-10-28_KCL-PLUMBING_index.json'],['2']
museum-of-appalachi_tn-humana-ppo-lfp-19-simplicit,['043595011'],['ein'],['2022-10-31_MUSEUM-OF-APPALACHI_index.json'],['6']
the-restoration-house-of_tn-humana-ppo-lfp-19-simplicit,['205775672'],['ein'],['2022-10-31_THE-RESTORATION-HOUSE-OF_index.json'],['18']
humana-inc_ms-cr-ppo-21-sep-acc-cpy-ov--i,['48963MS0410055'],['hios'],['2022-10-27_humana-inc-ms-cr-ppo-21-sep-acc-cpy-ov--i_index.json'],['6']
humana-inc_tx-cr-npos-on-hand-21-ded-coin,['32673TX0440222'],['hios'],['2022-10-27_humana-inc-tx-cr-npos-on-hand-21-ded-coin_index.json'],['1']
iqs-logistics-llc_fl-humana-hmo-lfp-19-copay-rx5,['842085072'],['ein'],['2022-10-28_IQS-LOGISTICS-LLC_index.json'],['2']
roberts-cigar-tobacco-c_la-humana-ppo-lfp-19-copay-rx4,['720230360'],['ein'],['2022-10-31_ROBERTS-CIGAR-TOBACCO-C_index.json'],['6']
flag-bridge-logistics-llc_ga-humana-npos-lfp-19-canopy-r,['852994825'],['ein'],['2022-10-28_FLAG-BRIDGE-LOGISTICS-LLC_index.json'],['1']
the-boston-club_la-humana-ppo-lfp-19-simplicit,['720136070'],['ein'],['2022-10-31_THE-BOSTON-CLUB_index.json'],['6']
j-w-ayers-plumbing-inc_ga-humana-npos-lfp-19-simplici,['582525425'],['ein'],['2022-10-28_J-W-AYERS-PLUMBING-INC_index.json'],['1']
graphic-systems-services_oh-humana-npos-lfp-19-ehdhp,['311439511'],['ein'],['2022-10-28_GRAPHIC-SYSTEMS-SERVICES_index.json'],['1']
dagger-llc_ga-humana-npos-lfp-19-copay-rx,['463485035'],['ein'],['2022-10-28_DAGGER-LLC_index.json'],['1']
dagger-llc_ga-humana-npos-lfp-19-ehdhp,['463485035'],['ein'],['2022-10-28_DAGGER-LLC_index.json'],['1']
buppys-foods-inc_tx-humana-npos-22-lfp-copay-ii,['742223325'],['ein'],['2022-10-28_BUPPYS-FOODS-INC_index.json'],['1']
steel-beam-services_mo-humana-ppo-lfp-17-rx5coins,['430970636'],['ein'],['2022-10-31_STEEL-BEAM-SERVICES_index.json'],['6']
steel-beam-services_mo-humana-ppo-lfp-17-rx4,['430970636'],['ein'],['2022-10-31_STEEL-BEAM-SERVICES_index.json'],['6']
htm-globel-llc_tx-humana-npos-lfp-19-simplici,['844920703'],['ein'],['2022-10-28_HTM-GLOBEL-LLC_index.json'],['1']
humana-inc_city-of-lauderhill-hmo,['596044104'],['ein'],['2022-10-27_humana-inc-city-of-lauderhill-hmo_index.json'],['2']
coastal-warehouse-ltd_tx-humana-npos-lfp-19-ehdhp,['760132846'],['ein'],['2022-10-28_COASTAL-WAREHOUSE-LTD_index.json'],['1']
red-rock-custom-carpets_ga-humana-npos-lfp-17-rx4,['581458951'],['ein'],['2022-10-31_RED-ROCK-CUSTOM-CARPETS_index.json'],['1']
k-j--bradley--inc-_in-humana-ppo-lfp-17-rx4,['351636280'],['ein'],['2022-10-28_K-J-BRADLEY-INC-_index.json'],['6']
o-donnell-naccarato-migno_fl-humana-npos-lfp-19-simplici,['650060869'],['ein'],['2022-10-31_O-DONNELL-NACCARATO-MIGNO_index.json'],['1']
o-donnell-naccarato-migno_fl-humana-hmo-lfp-19-copay-rx4,['650060869'],['ein'],['2022-10-31_O-DONNELL-NACCARATO-MIGNO_index.json'],['2']
galaxy-education-inc_fl-humana-hmo-lfp-19-ehdhp,['453533747'],['ein'],['2022-10-28_GALAXY-EDUCATION-INC_index.json'],['2']
galaxy-education-inc_fl-humana-hmo-lfp-19-canopy-rx,['453533747'],['ein'],['2022-10-28_GALAXY-EDUCATION-INC_index.json'],['2']
humana-inc_ks-cr-npos-21-efficiency,['49857KS0110168'],['hios'],['2022-10-27_humana-inc-ks-cr-npos-21-efficiency_index.json'],['1']
ohio-hydraulics-inc_oh-humana-npos-lfp-19-simplici,['310799980'],['ein'],['2022-10-31_OHIO-HYDRAULICS-INC_index.json'],['1']
jacob-masonry-contractors_oh-humana-npos-lfp-17-rx4,['870780407'],['ein'],['2022-10-28_JACOB-MASONRY-CONTRACTORS_index.json'],['1']
drexler-shower-door-co_ga-humana-npos-lfp-19-copay-rx,['580824704'],['ein'],['2022-10-28_DREXLER-SHOWER-DOOR-CO_index.json'],['1']
flint-machine-tools-inc_ga-humana-npos-lfp-19-simplici,['581911227'],['ein'],['2022-10-28_FLINT-MACHINE-TOOLS-INC_index.json'],['1']
amla-mortgage-llc_co-humana-npos-lfp-simplicity,['271821850'],['ein'],['2022-10-28_AMLA-MORTGAGE-LLC_index.json'],['1']
amla-mortgage-llc_co-humana-npos-lfp-ehdhp-17,['271821850'],['ein'],['2022-10-28_AMLA-MORTGAGE-LLC_index.json'],['1']
harbor-management-service_fl-humana-npos-lfp-19-simplici,['650274217'],['ein'],['2022-10-28_HARBOR-MANAGEMENT-SERVICE_index.json'],['1']
harbor-management-service_fl-humana-hmo-lfp-19-simplicit,['650274217'],['ein'],['2022-10-28_HARBOR-MANAGEMENT-SERVICE_index.json'],['2']
kennedy-ink-company-inc_oh-humana-npos-lfp-17-rx4,['310583872'],['ein'],['2022-10-28_KENNEDY-INK-COMPANY-INC_index.json'],['1']
humana-inc_oh-cr-npos-21-efficiency,['310329916'],['ein'],['2022-10-27_humana-inc-oh-cr-npos-21-efficiency_index.json'],['1']
precision-millwrights-and-cons_tn-humana-ppo-22-lfp-simplicit,['621662992'],['ein'],['2022-10-31_PRECISION-MILLWRIGHTS-AND-CONS_index.json'],['18']
precision-millwrights-and-cons_tn-humana-ppo-lfp-simplicity17,['621662992'],['ein'],['2022-10-31_PRECISION-MILLWRIGHTS-AND-CONS_index.json'],['6']
humana-inc_fl-cr-npos-on-hand-21-sep-acc-,['832747642'],['ein'],['2022-10-27_humana-inc-fl-cr-npos-on-hand-21-sep-acc-_index.json'],['1']
undeniable-healthcare_ga-humana-npos-lfp-19-canopy-r,['832017632'],['ein'],['2022-11-01_UNDENIABLE-HEALTHCARE_index.json'],['1']
undeniable-healthcare_ga-humana-npos-lfp-19-copay-rx,['832017632'],['ein'],['2022-11-01_UNDENIABLE-HEALTHCARE_index.json'],['1']
goodloe-marine-inc_fl-humana-npos-lfp-17-rx5coins,['593582009'],['ein'],['2022-10-28_GOODLOE-MARINE-INC_index.json'],['1']
center-for-medical_ga-humana-npos-lfp-19-copay-rx,['582274863'],['ein'],['2022-10-28_CENTER-FOR-MEDICAL_index.json'],['1']
humana-inc_az-cr-ppo-21-sep-acc-cpy-ov--i,['66105AZ0560091'],['hios'],['2022-10-27_humana-inc-az-cr-ppo-21-sep-acc-cpy-ov--i_index.json'],['6']
chromero-inc_tx-lfp-on-hand-ppo-coins-19-de,['383826528'],['ein'],['2022-10-28_CHROMERO-INC_index.json'],['6']
chromero-inc_tx-humana-ppo-lfp-19-copay-rx4,['383826528'],['ein'],['2022-10-28_CHROMERO-INC_index.json'],['6']
shelby-county-credit-unio_tn-humana-ppo-lfp-19-copay-rx4,['620692297'],['ein'],['2022-10-31_SHELBY-COUNTY-CREDIT-UNIO_index.json'],['18']
gas-systems-technology_fl-humana-npos-lfp-19-copay-rx,['651068355'],['ein'],['2022-10-28_GAS-SYSTEMS-TECHNOLOGY_index.json'],['1']
riverside-asphalt-pavi_ga-humana-hmo-lfp-19-canopy-rx,['581611061'],['ein'],['2022-10-31_RIVERSIDE-ASPHALT-PAVI_index.json'],['2']
riverside-asphalt-pavi_ga-humana-npos-lfp-19-copay-rx,['581611061'],['ein'],['2022-10-31_RIVERSIDE-ASPHALT-PAVI_index.json'],['1']
rainbow-gardens_tx-humana-npos-lfp-19-simplici,['742803607'],['ein'],['2022-10-31_RAINBOW-GARDENS_index.json'],['1']
melvin-entertainment-inc_az-humana-npos-lfp-19-canopy-r,['640853262'],['ein'],['2022-10-28_MELVIN-ENTERTAINMENT-INC_index.json'],['1']
hillsboro-materials-llc_tx-humana-ppo-lfp-19-canopy-rx,['263355932'],['ein'],['2022-10-28_HILLSBORO-MATERIALS-LLC_index.json'],['6']
new-york-optical-intl_fl-humana-npos-lfp-19-simplici,['650628343'],['ein'],['2022-10-31_NEW-YORK-OPTICAL-INTL_index.json'],['1']
electronic-mechanical_tn-lfp-on-hand-ppo-cpy-19-ded-,['371421358'],['ein'],['2022-10-28_ELECTRONIC-MECHANICAL_index.json'],['18']
electronic-mechanical_tn-humana-ppo-lfp-19-canopy-rx,['371421358'],['ein'],['2022-10-28_ELECTRONIC-MECHANICAL_index.json'],['18']
electronic-mechanical_tn-humana-ppo-lfp-19-ehdhp,['371421358'],['ein'],['2022-10-28_ELECTRONIC-MECHANICAL_index.json'],['6']
action-masonry-constructi_ga-humana-npos-lfp-19-copay-rx,['582336770'],['ein'],['2022-10-28_ACTION-MASONRY-CONSTRUCTI_index.json'],['1']
astaldi-construction-corp_fl-humana-npos-lfp-19-copay-rx,['650143860'],['ein'],['2022-10-28_ASTALDI-CONSTRUCTION-CORP_index.json'],['1']
gynecology---obstetrics_ga-humana-npos-lfp-19-copay-rx,['581179780'],['ein'],['2022-10-28_GYNECOLOGY-OBSTETRICS_index.json'],['1']
luling-chevrolet-buick-gmc_tx-humana-npos-lfp-17-rx4,['611944312'],['ein'],['2022-10-28_LULING-CHEVROLET-BUICK-GMC_index.json'],['1']
brew-top-pub-and-patio_mo-humana-ppo-lfp-17-rx4,['431938774'],['ein'],['2022-10-28_BREW-TOP-PUB-AND-PATIO_index.json'],['6']
humana-inc_fehbp-npos-value-plan-41,['521136517'],['ein'],['2022-10-27_humana-inc-fehbp-npos-value-plan-41_index.json'],['1']
humana-inc_intelident-solutions-llc-npos1,['571220613'],['ein'],['2022-10-27_humana-inc-intelident-solutions-llc-npos1_index.json'],['1']
temple-terrace-golf_fl-cr-humana-hmo-lfp-17-canopy,['590782745'],['ein'],['2022-10-31_TEMPLE-TERRACE-GOLF_index.json'],['2']
temple-terrace-golf_fl-humana-npos-lfp-simplicity,['590782745'],['ein'],['2022-10-31_TEMPLE-TERRACE-GOLF_index.json'],['1']
crescent-engineering-llc_ga-humana-npos-lfp-19-canopy-r,['271765276'],['ein'],['2022-10-28_CRESCENT-ENGINEERING-LLC_index.json'],['1']
crescent-engineering-llc_ga-humana-npos-lfp-19-copay-rx,['271765276'],['ein'],['2022-10-28_CRESCENT-ENGINEERING-LLC_index.json'],['1']
crescent-engineering-llc_ga-humana-npos-lfp-19-ehdhp,['271765276'],['ein'],['2022-10-28_CRESCENT-ENGINEERING-LLC_index.json'],['1']
techrise-atlanta_ga-humana-npos-lfp-19-copay-rx,['384021065'],['ein'],['2022-10-31_TECHRISE-ATLANTA_index.json'],['1']
ladisa-corporation_oh-humana-npos-lfp-19-ehdhp,['451487229'],['ein'],['2022-10-28_LADISA-CORPORATION_index.json'],['1']
strategic-real-estate-par_ga-humana-npos-lfp-19-canopy-r,['832536953'],['ein'],['2022-10-31_STRATEGIC-REAL-ESTATE-PAR_index.json'],['1']
humana-inc_tx-sg-humana-npos-hdhp-11-ded-,['742387477'],['ein'],['2022-10-27_humana-inc-tx-sg-humana-npos-hdhp-11-ded-_index.json'],['1']
modern-vendor_il-humana-npos-lfp-simplicity,['863636540'],['ein'],['2022-10-31_MODERN-VENDOR_index.json'],['1']
excel-driver-services--llc_aso-grp-gate-cap-exc,['0841590960'],['ein'],['2022-10-28_EXCEL-DRIVER-SERVICES-LLC_index.json'],"['5', '12']"
lubin-property-management_tn-humana-ppo-lfp-19-simplicit,['271619551'],['ein'],['2022-10-28_LUBIN-PROPERTY-MANAGEMENT_index.json'],['18']
teems-and-demoville-mechani_tn-humana-ppo-lfp-19-simplicit,['205736325'],['ein'],['2022-10-31_TEEMS-AND-DEMOVILLE-MECHANI_index.json'],['6']
humana-inc_ky-cr-npos-21-efficiency,['15411KY1340377'],['hios'],['2022-10-27_humana-inc-ky-cr-npos-21-efficiency_index.json'],['1']
north-austin-pediatrics-pa_tx-humana-npos-lfp-19-simplici,['742837826'],['ein'],['2022-10-31_NORTH-AUSTIN-PEDIATRICS-PA_index.json'],['1']
north-austin-pediatrics-pa_tx-humana-npos-lfp-19-copay-rx,['742837826'],['ein'],['2022-10-31_NORTH-AUSTIN-PEDIATRICS-PA_index.json'],['1']
humana-inc_humana-total-270,['660626744'],['ein'],['2022-10-27_humana-inc-humana-total-270_index.json'],['901']
carmines-italian-re_co-humana-npos-lfp-19-copay-rx,['203299397'],['ein'],['2022-10-28_CARMINES-ITALIAN-RE_index.json'],['1']
carmines-italian-re_co-humana-npos-lfp-19-ehdhp,['203299397'],['ein'],['2022-10-28_CARMINES-ITALIAN-RE_index.json'],['1']
enemy-inc_fl-humana-hmo-lfp-19-copay-rx4,['204368501'],['ein'],['2022-10-28_ENEMY-INC_index.json'],['2']
enemy-inc_fl-humana-npos-lfp-19-copay-rx,['204368501'],['ein'],['2022-10-28_ENEMY-INC_index.json'],['1']
mulloy-properties-llc_ky-humana-npos-lfp-19-copay-rx,['371618757'],['ein'],['2022-10-31_MULLOY-PROPERTIES-LLC_index.json'],['1']
mulloy-properties-llc_ky-humana-npos-lfp-19-ehdhp,['371618757'],['ein'],['2022-10-31_MULLOY-PROPERTIES-LLC_index.json'],['1']
mhg-services-inc-_fl-humana-hmo-lfp-17-rx4,['650980020'],['ein'],['2022-10-28_MHG-SERVICES-INC-_index.json'],['2']
mhg-services-inc-_fl-humana-npos-lfp-17-rx4,['650980020'],['ein'],['2022-10-28_MHG-SERVICES-INC-_index.json'],['1']
humana-inc_integrated-home-care-acquisiti,['830979825'],['ein'],['2022-10-27_humana-inc-integrated-home-care-acquisiti_index.json'],['1']
aggregate-haulers_tx-humana-npos-lfp-19-simplici,['089630916'],['ein'],['2022-10-28_AGGREGATE-HAULERS_index.json'],['1']
aggregate-haulers_tx-humana-npos-lfp-19-copay-rx,['089630916'],['ein'],['2022-10-28_AGGREGATE-HAULERS_index.json'],['1']
aggregate-haulers_tx-humana-npos-lfp-19-ehdhp,['089630916'],['ein'],['2022-10-28_AGGREGATE-HAULERS_index.json'],['1']
honc-destruction-in-lf_fl-humana-hmo-lfp-19-copay-rx4,['471027302'],['ein'],['2022-10-28_HONC-DESTRUCTION-IN-LF_index.json'],['2']
honc-destruction-in-lf_fl-humana-hmo-lfp-19-canopy-rx,['471027302'],['ein'],['2022-10-28_HONC-DESTRUCTION-IN-LF_index.json'],['2']
paul-b-holm-cpa_tx-humana-ppo-lfp-ehdhp-17,['433782118'],['ein'],['2022-10-31_PAUL-B-HOLM-CPA_index.json'],['6']
packaging-atlanta-corp_ga-humana-npos-lfp-19-copay-rx,['581084721'],['ein'],['2022-10-31_PACKAGING-ATLANTA-CORP_index.json'],['1']
packaging-atlanta-corp_ga-humana-npos-lfp-19-canopy-r,['581084721'],['ein'],['2022-10-31_PACKAGING-ATLANTA-CORP_index.json'],['1']
greater-cincinnati-fou_oh-humana-npos-lfp-19-ehdhp,['310669700'],['ein'],['2022-10-28_GREATER-CINCINNATI-FOU_index.json'],['1']
down-ta-earth--inc-_ky-humana-ppo-lfp-17-rx4,['472568286'],['ein'],['2022-10-28_DOWN-TA-EARTH-INC-_index.json'],['6']
formation-design-group-in_ga-humana-npos-lfp-19-ehdhp,['582457408'],['ein'],['2022-10-28_FORMATION-DESIGN-GROUP-IN_index.json'],['1']
formation-design-group-in_ga-humana-npos-lfp-19-copay-rx,['582457408'],['ein'],['2022-10-28_FORMATION-DESIGN-GROUP-IN_index.json'],['1']
pyramid-electric-inc_tn-humana-ppo-lfp-19-copay-rx5,['621441654'],['ein'],['2022-10-31_PYRAMID-ELECTRIC-INC_index.json'],['18']
pv-sonography-llc_tx-humana-npos-lfp-19-copay-rx,['851064857'],['ein'],['2022-10-31_PV-SONOGRAPHY-LLC_index.json'],['1']
pv-sonography-llc_tx-humana-npos-lfp-19-canopy-r,['851064857'],['ein'],['2022-10-31_PV-SONOGRAPHY-LLC_index.json'],['1']
sunflower-transportation-ola_ks-humana-ppo-lfp-19-simplicit,['851735767'],['ein'],['2022-10-31_SUNFLOWER-TRANSPORTATION-OLA_index.json'],['6']
sunflower-transportation-ola_ks-humana-ppo-lfp-19-canopy-rx,['851735767'],['ein'],['2022-10-31_SUNFLOWER-TRANSPORTATION-OLA_index.json'],['6']
arvada-excavating-co_co-humana-npos-lfp-19-simplici,['840596200'],['ein'],['2022-10-28_ARVADA-EXCAVATING-CO_index.json'],['1']
arvada-excavating-co_co-humana-npos-lfp-simplicity,['840596200'],['ein'],['2022-10-28_ARVADA-EXCAVATING-CO_index.json'],['1']
humana-inc_tx-cr-npos-21-canopy-rx5,['32673TX0440104'],['hios'],['2022-10-27_humana-inc-tx-cr-npos-21-canopy-rx5_index.json'],['1']
scott-temperature_ks-humana-ppo-lfp-19-ehdhp,['480759031'],['ein'],['2022-10-31_SCOTT-TEMPERATURE_index.json'],['6']
ecole-bilingue-de-la_la-humana-ppo-lfp-19-simplicit,['721420328'],['ein'],['2022-10-28_ECOLE-BILINGUE-DE-LA_index.json'],['6']
ecole-bilingue-de-la_la-humana-hmo-lfp-19-simplicit,['721420328'],['ein'],['2022-10-28_ECOLE-BILINGUE-DE-LA_index.json'],['2']
ecole-bilingue-de-la_la-humana-ppo-lfp-19-copay-rx4,['721420328'],['ein'],['2022-10-28_ECOLE-BILINGUE-DE-LA_index.json'],['6']
incon-container-usa-ltd_fl-humana-npos-lfp-simplicity,['141660036'],['ein'],['2022-10-28_INCON-CONTAINER-USA-LTD_index.json'],['1']
hdwk-llc_ga-humana-npos-lfp-19-simplici,['460733218'],['ein'],['2022-10-28_HDWK-LLC_index.json'],['1']
gemini-logistics-lf_tx-lfp-on-hand-hmo-coins-19-de,['851173355'],['ein'],['2022-10-28_GEMINI-LOGISTICS-LF_index.json'],['2']
gemini-logistics-lf_tx-humana-npos-lfp-19-copay-rx,['851173355'],['ein'],['2022-10-28_GEMINI-LOGISTICS-LF_index.json'],['1']
